Customer_ID,Product_Category,Product_Name,Sale_Amount,Discount_Percentage,Final_Price,Purchase_Date,Year,Month
67530,Clothing,Sweater,473.63,15,402.59,2020-05-26 20:23:36.454710614,2020,5
56799,Electronics,Tablet,147.86,15,125.68,2023-01-30 01:24:05.419153904,2023,1
14827,Toys,Board Game,301.71,25,226.28,2022-04-04 10:48:59.423825592,2022,4
72653,Clothing,Jeans,348.16,20,278.53,2022-10-30 16:07:47.168440176,2022,10
23699,Toys,Doll,202.54,15,172.16,2023-03-18 10:18:09.436802496,2023,3
15313,Groceries,Pasta,441.06,15,374.9,2020-01-10 16:07:02.320269919,2020,1
23598,Toys,Puzzle,490.1,15,416.58,2023-09-06 13:02:36.034259024,2023,9
38807,Electronics,Headphones,251.95,20,201.56,2023-05-12 02:28:33.573838560,2023,5
80423,Home Appliances,Refrigerator,201.41,15,171.2,2021-08-24 19:22:52.540877240,2021,8
79390,Groceries,Olive Oil,241.25,25,180.94,2021-06-25 05:05:42.901635088,2021,6
55226,Beauty,Lipstick,427.84,20,342.27,2022-10-28 07:17:04.967557744,2022,10
69550,Clothing,Jeans,326.28,10,293.65,2022-02-06 14:32:06.602647288,2022,2
90072,Electronics,Smartwatch,31.94,15,27.15,2020-11-16 03:33:24.152608356,2020,11
13558,Groceries,Rice,275.66,10,248.09,2021-11-01 11:53:16.366467688,2021,11
85308,Groceries,Milk,18.48,15,15.71,2023-09-09 12:05:58.785362048,2023,9
60113,Electronics,Headphones,391.48,20,313.18,2020-12-18 17:10:34.414741760,2020,12
62999,Beauty,Face Cream,170.87,20,136.7,2023-07-06 18:20:05.294575648,2023,7
65878,Beauty,Face Cream,241.28,25,180.96,2024-02-15 23:40:00.311445632,2024,2
46343,Home Appliances,Washing Machine,401.35,10,361.22,2023-02-13 20:40:59.174669088,2023,2
68219,Toys,Board Game,32.76,50,16.38,2021-10-24 04:55:48.663379184,2021,10
45186,Beauty,Lipstick,87.69,15,74.54,2020-07-18 22:40:12.457825072,2020,7
46966,Home Appliances,Air Conditioner,205.0,15,174.25,2023-06-03 00:17:33.932001040,2023,6
43769,Toys,Board Game,122.66,25,92.0,2020-01-31 04:46:28.061250973,2020,1
63218,Groceries,Rice,175.57,30,122.9,2021-07-26 14:17:32.063327280,2021,7
29229,Electronics,Tablet,499.11,15,424.24,2023-05-20 18:54:28.310407472,2023,5
85209,Beauty,Shampoo,414.45,25,310.84,2021-04-01 17:37:17.736828448,2021,4
37877,Home Appliances,Washing Machine,443.11,30,310.18,2021-11-13 03:22:33.854139632,2021,11
68001,Groceries,Milk,469.16,25,351.87,2023-10-09 16:52:26.846613024,2023,10
48084,Beauty,Perfume,177.06,5,168.21,2021-03-30 08:46:35.535946016,2021,3
91780,Clothing,Sneakers,155.57,30,108.9,2024-01-02 04:20:52.011419664,2024,1
26806,Groceries,Milk,124.69,25,93.52,2022-04-22 00:25:02.413703600,2022,4
98635,Beauty,Shampoo,416.76,25,312.57,2022-03-03 01:56:02.678432392,2022,3
47034,Groceries,Bread,342.98,25,257.24,2020-05-01 14:02:46.311964702,2020,5
50317,Electronics,Smartphone,125.72,50,62.86,2021-08-24 19:22:52.540877240,2021,8
65468,Electronics,Smartphone,194.73,15,165.52,2022-07-05 10:17:58.224759920,2022,7
29094,Electronics,Smartwatch,258.29,5,245.38,2022-11-12 21:30:52.790033744,2022,11
67796,Toys,Board Game,268.79,20,215.03,2021-01-14 22:53:39.724889696,2021,1
20589,Clothing,Sneakers,445.48,5,423.21,2023-09-13 01:22:02.086685696,2023,9
67221,Electronics,Laptop,196.48,15,167.01,2023-09-06 03:34:09.000778608,2023,9
11657,Clothing,T-Shirt,455.18,20,364.14,2023-10-20 18:09:03.784064368,2023,10
49531,Electronics,Smartwatch,226.27,15,192.33,2021-04-29 23:01:30.630677392,2021,4
62227,Toys,Board Game,375.72,25,281.79,2023-09-20 08:38:22.206073184,2023,9
13164,Groceries,Bread,465.82,30,326.07,2020-11-13 23:26:55.468466128,2020,11
93973,Beauty,Face Cream,454.71,15,386.5,2022-04-17 01:59:24.495198544,2022,4
51247,Beauty,Lipstick,37.91,50,18.95,2021-09-05 15:36:23.545289384,2021,9
29601,Electronics,Headphones,110.8,5,105.26,2021-05-15 17:59:31.969893592,2021,5
60599,Beauty,Lipstick,243.68,30,170.58,2022-05-09 23:29:32.437062032,2022,5
81545,Electronics,Smartwatch,221.46,30,155.02,2022-11-01 06:01:35.302361792,2022,11
14552,Electronics,Smartwatch,324.04,15,275.43,2020-11-17 03:14:31.736309368,2020,11
19417,Home Appliances,Vacuum Cleaner,472.91,15,401.97,2022-05-26 08:40:14.326498832,2022,5
68579,Home Appliances,Washing Machine,65.08,15,55.32,2024-01-06 03:05:22.346223728,2024,1
78207,Home Appliances,Vacuum Cleaner,231.41,30,161.99,2024-02-11 01:14:22.392940560,2024,2
82055,Clothing,T-Shirt,104.28,30,73.0,2021-01-29 08:42:06.446924476,2021,1
88270,Home Appliances,Microwave,448.11,15,380.89,2021-07-31 12:43:09.981832336,2021,7
13722,Electronics,Laptop,482.64,20,386.11,2020-08-11 05:38:47.433168960,2020,8
80442,Toys,Board Game,244.56,10,220.1,2021-01-28 04:16:45.346483260,2021,1
50031,Toys,Board Game,60.97,20,48.78,2023-01-25 07:42:41.017389040,2023,1
89235,Groceries,Rice,394.79,50,197.4,2024-02-09 20:49:01.292499344,2024,2
31438,Home Appliances,Air Conditioner,351.6,10,316.44,2020-04-11 06:07:34.087723851,2020,4
68819,Toys,Board Game,183.79,50,91.9,2022-09-21 18:55:24.370620288,2022,9
53856,Home Appliances,Air Conditioner,444.83,30,311.38,2020-05-20 12:48:23.919024136,2020,5
43576,Groceries,Milk,488.16,50,244.08,2021-09-15 21:56:06.415779912,2021,9
51938,Toys,Doll,283.35,10,255.02,2020-02-12 05:44:12.582403322,2020,2
59028,Electronics,Smartwatch,287.21,10,258.49,2023-02-08 03:18:27.189203216,2023,2
69807,Clothing,Jeans,155.78,5,147.99,2022-12-09 08:17:04.033220864,2022,12
59877,Home Appliances,Air Conditioner,296.41,25,222.31,2020-04-29 00:27:50.594342070,2020,4
53461,Toys,Board Game,225.42,20,180.34,2023-10-09 21:36:40.363353232,2023,10
50469,Toys,Action Figure,158.07,10,142.26,2022-01-13 22:05:04.593822992,2022,1
93136,Groceries,Olive Oil,42.92,25,32.19,2022-08-18 15:24:25.974565280,2022,8
30435,Electronics,Smartphone,133.83,15,113.76,2020-05-12 01:06:42.699195432,2020,5
94117,Beauty,Perfume,106.95,10,96.26,2020-08-01 04:03:18.079418636,2020,8
24191,Toys,Lego Set,275.6,15,234.26,2022-07-07 14:24:26.908902160,2022,7
94726,Clothing,Jeans,304.82,5,289.58,2020-10-08 06:21:01.354788476,2020,10
37386,Groceries,Bread,308.2,15,261.97,2021-03-23 20:27:09.483519336,2021,3
41721,Toys,Action Figure,200.21,15,170.18,2020-04-03 13:22:46.934855956,2020,4
64786,Toys,Board Game,216.4,30,151.48,2020-08-11 05:38:47.433168960,2020,8
23704,Groceries,Milk,418.78,25,314.08,2020-06-19 03:22:11.430054502,2020,6
66635,Groceries,Olive Oil,243.35,15,206.85,2020-06-09 01:46:42.076304178,2020,6
12123,Home Appliances,Vacuum Cleaner,494.01,25,370.51,2023-06-02 00:36:26.348300032,2023,6
72993,Toys,Puzzle,225.41,20,180.33,2022-04-23 04:50:23.514144816,2022,4
90122,Beauty,Lipstick,328.29,15,279.05,2020-04-05 22:13:29.135738386,2020,4
35416,Clothing,Sweater,34.68,25,26.01,2023-07-18 05:05:09.265507392,2023,7
11814,Electronics,Smartwatch,330.14,25,247.6,2020-05-16 09:19:40.067479886,2020,5
88537,Electronics,Tablet,427.2,20,341.76,2021-09-05 10:52:10.028549184,2021,9
60258,Beauty,Perfume,471.8,20,377.44,2021-06-01 12:38:40.892810800,2021,6
26508,Groceries,Bread,498.69,25,374.02,2020-02-22 16:48:08.969634051,2020,2
95166,Groceries,Bread,148.27,15,126.03,2020-06-03 17:52:37.124318712,2020,6
88916,Groceries,Rice,291.93,30,204.35,2022-02-03 10:44:30.334804048,2022,2
45699,Toys,Doll,230.85,10,207.76,2021-08-09 09:53:18.235141448,2021,8
56335,Groceries,Pasta,286.27,30,200.39,2023-07-13 01:55:17.830262128,2023,7
56806,Groceries,Rice,87.15,15,74.08,2021-04-18 21:44:53.693226056,2021,4
87853,Toys,Board Game,429.51,10,386.56,2022-08-26 22:21:53.677653776,2022,8
73768,Toys,Puzzle,455.69,20,364.55,2021-10-21 10:36:39.429016352,2021,10
45739,Beauty,Shampoo,230.33,15,195.78,2021-08-29 03:35:49.909161688,2021,8
44785,Home Appliances,Washing Machine,147.41,30,103.19,2021-04-02 03:05:44.770308848,2021,4
41980,Toys,Doll,79.01,15,67.16,2024-02-10 20:30:08.876200368,2024,2
99335,Clothing,Jeans,345.04,25,258.78,2024-01-14 19:31:17.082792624,2024,1
95016,Groceries,Olive Oil,162.99,15,138.54,2022-11-24 22:28:37.311186080,2022,11
11609,Home Appliances,Microwave,455.67,10,410.1,2020-08-25 01:14:33.604983128,2020,8
76253,Electronics,Laptop,338.8,15,287.98,2022-10-20 14:32:17.814689856,2022,10
95481,Beauty,Foundation,326.39,20,261.11,2020-02-24 11:26:10.620295873,2020,2
38141,Home Appliances,Microwave,284.11,25,213.08,2022-11-17 10:28:03.675058400,2022,11
40009,Toys,Lego Set,32.43,20,25.94,2020-03-01 09:32:56.122501946,2020,3
16782,Groceries,Olive Oil,466.64,50,233.32,2023-01-23 22:33:06.400207632,2023,1
35933,Groceries,Bread,317.69,25,238.27,2020-05-04 08:21:55.546327536,2020,5
87154,Groceries,Bread,497.09,50,248.54,2021-05-25 05:22:20.773423304,2021,5
18307,Home Appliances,Air Conditioner,273.3,10,245.97,2023-08-07 17:44:35.006488448,2023,8
85874,Groceries,Pasta,357.95,5,340.05,2024-01-08 16:40:18.063846352,2024,1
48346,Toys,Board Game,37.54,15,31.91,2023-12-31 14:27:03.877498048,2023,12
60772,Home Appliances,Air Conditioner,319.55,10,287.6,2020-08-12 10:04:08.533610172,2020,8
82084,Groceries,Milk,384.68,20,307.74,2021-03-06 11:35:20.010381520,2021,3
50149,Electronics,Smartphone,391.47,20,313.18,2024-02-07 11:58:19.091616928,2024,2
96700,Electronics,Smartphone,387.35,20,309.88,2023-10-07 08:01:44.645730592,2023,10
37526,Clothing,T-Shirt,120.88,25,90.66,2020-12-04 02:37:54.175966780,2020,12
95712,Groceries,Milk,487.95,50,243.98,2020-07-25 20:28:05.543732156,2020,7
78477,Groceries,Bread,497.64,30,348.35,2020-11-08 10:48:36.999740460,2020,11
15695,Home Appliances,Microwave,47.04,10,42.34,2021-10-23 09:58:54.596418376,2021,10
49169,Home Appliances,Vacuum Cleaner,468.86,15,398.53,2022-12-14 01:58:28.434985728,2022,12
57947,Groceries,Milk,151.83,15,129.06,2022-08-26 17:37:40.160913568,2022,8
57224,Clothing,Sneakers,347.75,10,312.98,2020-12-27 23:49:09.701531272,2020,12
55865,Groceries,Rice,175.67,20,140.54,2023-05-11 17:00:06.540358160,2023,5
35553,Toys,Lego Set,484.2,20,387.36,2023-11-14 10:17:13.376589664,2023,11
70410,Home Appliances,Vacuum Cleaner,59.74,10,53.77,2020-07-06 16:58:14.419932520,2020,7
34816,Groceries,Milk,253.9,25,190.42,2021-02-05 01:45:46.016091356,2021,2
65026,Home Appliances,Vacuum Cleaner,219.74,25,164.8,2020-08-29 14:11:44.490007784,2020,8
60705,Groceries,Pasta,169.75,5,161.26,2022-12-10 17:26:38.650402288,2022,12
71922,Beauty,Shampoo,326.31,15,277.36,2020-01-07 07:35:12.535686478,2020,1
83914,Home Appliances,Washing Machine,74.22,30,51.95,2020-01-19 22:45:37.607059434,2020,1
11881,Clothing,Sneakers,361.16,20,288.93,2022-05-10 04:13:45.953802224,2022,5
49567,Beauty,Lipstick,490.49,15,416.92,2023-10-17 00:08:46.966000512,2023,10
57365,Toys,Lego Set,404.23,15,343.6,2022-09-15 16:04:25.351674016,2022,9
89211,Groceries,Bread,431.41,10,388.27,2021-09-11 23:11:36.080975864,2021,9
80122,Toys,Action Figure,186.22,5,176.91,2023-06-24 07:53:53.739942896,2023,6
35006,Home Appliances,Refrigerator,169.19,30,118.43,2023-10-25 11:50:28.185829216,2023,10
51198,Beauty,Perfume,263.35,5,250.18,2021-07-02 02:53:35.987542176,2021,7
32831,Toys,Doll,32.41,15,27.55,2021-10-09 00:10:27.874383600,2021,10
26459,Clothing,T-Shirt,473.23,5,449.57,2020-02-03 18:02:31.362574617,2020,2
42443,Home Appliances,Air Conditioner,80.45,25,60.34,2022-08-15 21:05:16.740202432,2022,8
52316,Beauty,Perfume,452.48,5,429.86,2022-09-18 00:55:07.552556448,2022,9
74486,Toys,Lego Set,50.96,15,43.32,2022-12-24 08:18:11.305476256,2022,12
15877,Beauty,Lipstick,413.09,20,330.47,2022-11-26 21:50:52.478588112,2022,11
49553,Beauty,Lipstick,84.46,15,71.79,2024-01-06 17:18:02.896444320,2024,1
14922,Toys,Lego Set,28.68,15,24.38,2020-06-26 15:22:45.066182196,2020,6
14686,Electronics,Smartwatch,362.55,15,308.17,2024-01-06 17:18:02.896444320,2024,1
42766,Groceries,Olive Oil,147.33,25,110.5,2023-08-07 13:00:21.489748240,2023,8
89943,Home Appliances,Refrigerator,360.1,50,180.05,2022-10-09 08:31:27.360498304,2022,10
42006,Home Appliances,Washing Machine,281.99,15,239.69,2022-05-11 18:07:34.087723856,2022,5
41422,Home Appliances,Microwave,63.32,5,60.15,2020-05-26 06:10:55.904490008,2020,5
22205,Beauty,Shampoo,466.74,5,443.4,2022-12-07 23:07:29.416039456,2022,12
96590,Toys,Puzzle,231.63,25,173.72,2024-01-27 15:25:55.670905792,2024,1
33527,Groceries,Rice,369.88,20,295.9,2021-05-30 22:44:52.758889176,2021,5
28443,Clothing,Jacket,255.5,25,191.62,2021-01-14 08:40:59.174669088,2021,1
26524,Home Appliances,Refrigerator,306.14,25,229.6,2023-08-14 15:32:28.092395536,2023,8
38202,Toys,Action Figure,158.36,50,79.18,2021-06-16 07:55:34.648325976,2021,6
75552,Groceries,Rice,108.18,30,75.73,2020-03-17 23:27:51.528678951,2020,3
56142,Groceries,Bread,275.86,25,206.9,2020-07-08 02:07:49.037113936,2020,7
71692,Electronics,Tablet,225.71,20,180.57,2023-12-08 07:28:28.902154160,2023,12
92384,Toys,Action Figure,201.16,15,170.99,2022-07-10 18:12:03.176745392,2022,7
30855,Home Appliances,Refrigerator,339.56,20,271.65,2020-03-08 16:49:16.241889437,2020,3
93747,Beauty,Face Cream,348.35,20,278.68,2021-11-18 01:48:11.772644688,2021,11
70372,Groceries,Bread,32.5,20,26.0,2020-11-05 16:29:27.765377628,2020,11
35095,Groceries,Milk,175.98,10,158.38,2022-12-20 23:46:21.520892816,2022,12
48724,Clothing,T-Shirt,211.76,25,158.82,2020-03-30 19:22:30.116792110,2020,3
59241,Electronics,Tablet,57.48,20,45.98,2022-12-29 20:56:29.774201920,2022,12
62003,Groceries,Rice,125.59,20,100.47,2020-03-28 10:31:47.915909681,2020,3
78379,Groceries,Olive Oil,35.3,10,31.77,2022-04-27 03:34:53.848948864,2022,4
25972,Beauty,Face Cream,498.16,15,423.44,2021-07-29 08:36:41.297690112,2021,7
32927,Beauty,Shampoo,370.91,10,333.82,2021-04-20 16:22:55.343887880,2021,4
76630,Clothing,Jeans,52.85,30,36.99,2021-11-18 01:48:11.772644688,2021,11
62347,Toys,Puzzle,19.92,20,15.94,2023-01-28 16:14:30.801972480,2023,1
98860,Clothing,Sweater,362.45,10,326.2,2020-10-06 16:27:13.220866856,2020,10
96210,Clothing,T-Shirt,225.2,5,213.94,2023-03-01 20:23:14.030625488,2023,3
79518,Beauty,Face Cream,395.53,25,296.65,2024-02-24 01:53:14.497793920,2024,2
55283,Toys,Board Game,462.5,10,416.25,2023-10-15 19:43:25.865559296,2023,10
91326,Beauty,Perfume,303.66,50,151.83,2023-08-17 05:07:23.810018160,2023,8
22205,Electronics,Tablet,101.68,20,81.34,2020-05-12 05:50:56.215935634,2020,5
99874,Home Appliances,Vacuum Cleaner,393.28,15,334.29,2022-12-04 09:51:26.114715808,2022,12
22748,Home Appliances,Vacuum Cleaner,478.35,25,358.76,2023-03-30 11:15:53.957954832,2023,3
31097,Electronics,Smartphone,294.31,15,250.16,2023-05-02 10:21:31.253568640,2023,5
13092,Home Appliances,Vacuum Cleaner,344.18,30,240.93,2021-03-26 19:30:32.234622368,2021,3
63311,Toys,Doll,175.36,15,149.06,2022-06-18 06:10:22.268362320,2022,6
32692,Beauty,Foundation,196.95,50,98.48,2022-12-09 17:45:31.066701264,2022,12
33862,Home Appliances,Refrigerator,369.98,20,295.98,2020-01-20 12:58:18.157280041,2020,1
89507,Toys,Doll,464.61,30,325.23,2021-07-04 02:15:51.154944200,2021,7
90152,Beauty,Shampoo,318.2,5,302.29,2020-03-21 07:59:41.313262393,2020,3
80469,Toys,Action Figure,397.03,15,337.48,2023-12-16 04:57:29.571762256,2023,12
14926,Electronics,Tablet,94.1,25,70.57,2020-07-11 20:08:05.855177784,2020,7
13969,Clothing,Jeans,113.86,25,85.4,2024-02-09 06:36:20.742278736,2024,2
45733,Electronics,Smartphone,270.7,10,243.63,2021-07-06 06:22:19.839086424,2021,7
79855,Home Appliances,Air Conditioner,96.51,15,82.03,2023-01-01 01:02:58.458344144,2023,1
51743,Beauty,Shampoo,321.15,15,272.98,2020-01-29 00:39:59.377108746,2020,1
49876,Toys,Lego Set,152.91,20,122.33,2023-08-09 21:51:03.690630672,2023,8
30323,Home Appliances,Air Conditioner,397.85,15,338.17,2024-01-10 20:46:46.747988576,2024,1
26428,Home Appliances,Microwave,405.97,15,345.07,2021-08-30 03:16:57.492862704,2021,8
44578,Clothing,Jeans,237.26,10,213.53,2023-08-08 17:25:42.590189456,2023,8
96486,Home Appliances,Refrigerator,98.6,15,83.81,2020-05-21 21:57:58.536205554,2020,5
74140,Clothing,Jacket,326.92,10,294.23,2020-10-14 23:24:40.923955360,2020,10
93829,Beauty,Foundation,496.47,50,248.24,2020-03-23 07:21:56.480664417,2020,3
16364,Beauty,Foundation,315.07,10,283.56,2020-08-05 21:44:42.481183492,2020,8
45349,Toys,Board Game,27.53,50,13.76,2020-04-17 08:58:33.106670128,2020,4
10691,Clothing,Jacket,18.47,15,15.7,2023-11-12 20:23:25.242668048,2023,11
76467,Electronics,Headphones,166.98,15,141.93,2023-10-05 18:07:56.511808976,2023,10
55896,Beauty,Lipstick,105.93,10,95.34,2024-01-29 00:35:30.288087200,2024,1
67062,Toys,Board Game,408.4,20,326.72,2023-05-28 21:07:42.496755776,2023,5
89762,Electronics,Headphones,423.95,25,317.96,2023-03-11 12:30:16.350895408,2023,3
23861,Beauty,Shampoo,136.72,20,109.38,2023-08-29 06:05:08.331170512,2023,8
98302,Beauty,Lipstick,169.57,5,161.09,2021-10-10 23:32:43.041785624,2021,10
73928,Toys,Puzzle,125.76,50,62.88,2020-06-01 09:01:54.923436284,2020,6
93231,Toys,Board Game,455.11,50,227.56,2020-11-30 03:53:23.841162728,2020,11
51347,Groceries,Pasta,256.3,15,217.86,2020-07-29 19:12:35.878536204,2020,7
13121,Home Appliances,Air Conditioner,331.51,20,265.21,2021-12-31 21:26:12.488969632,2021,12
93793,Home Appliances,Refrigerator,213.59,20,170.87,2022-11-18 19:37:38.292239808,2022,11
38164,Electronics,Smartphone,319.2,15,271.32,2024-02-24 11:21:41.531274336,2024,2
35491,Home Appliances,Washing Machine,199.07,5,189.12,2022-04-13 12:43:21.193874904,2022,4
69222,Electronics,Laptop,176.44,20,141.15,2024-01-04 17:55:47.729042304,2024,1
33165,Beauty,Perfume,320.9,30,224.63,2020-11-06 11:26:21.832338436,2020,11
13748,Groceries,Milk,299.62,5,284.64,2022-09-08 08:48:05.232286528,2022,9
36553,Groceries,Bread,153.83,20,123.06,2022-01-18 15:46:28.995587856,2022,1
70380,Beauty,Lipstick,83.18,30,58.23,2024-01-24 02:09:52.369582144,2024,1
54331,Toys,Board Game,190.6,10,171.54,2021-06-07 15:29:39.911757072,2021,6
49560,Clothing,Jacket,213.45,10,192.1,2020-04-16 14:01:39.039709318,2020,4
63865,Clothing,Jeans,318.06,25,238.54,2021-03-12 09:42:05.512587592,2021,3
56686,Home Appliances,Air Conditioner,458.12,15,389.4,2021-06-16 03:11:21.131585776,2021,6
85910,Toys,Board Game,27.73,10,24.96,2020-11-03 12:22:59.081235400,2020,11
14675,Electronics,Laptop,129.39,15,109.98,2020-01-26 15:49:17.176226317,2020,1
76706,Groceries,Milk,104.92,15,89.18,2021-06-25 09:49:56.418375288,2021,6
87986,Home Appliances,Refrigerator,256.12,30,179.28,2022-06-26 17:52:03.488191024,2022,6
86216,Beauty,Shampoo,220.55,20,176.44,2022-12-30 01:40:43.290942128,2022,12
20068,Toys,Lego Set,367.23,15,312.15,2022-01-23 23:40:33.947573320,2022,1
64460,Groceries,Olive Oil,128.78,20,103.02,2021-03-16 08:26:35.847391640,2021,3
56418,Electronics,Laptop,301.3,50,150.65,2020-06-11 20:05:51.310667012,2020,6
36206,Electronics,Tablet,443.09,10,398.78,2021-06-20 11:24:18.499870232,2021,6
10287,Clothing,Sneakers,456.23,10,410.61,2023-11-07 07:45:06.773942384,2023,11
32337,Home Appliances,Microwave,479.8,50,239.9,2024-02-26 20:12:23.732156752,2024,2
30666,Beauty,Shampoo,388.9,50,194.45,2020-07-20 17:18:14.108486894,2020,7
11161,Groceries,Pasta,453.93,10,408.54,2021-05-28 09:09:57.041266544,2021,5
48751,Electronics,Laptop,124.92,10,112.43,2022-11-22 18:22:08.627043856,2022,11
92063,Groceries,Pasta,106.81,15,90.79,2022-04-14 02:56:01.744095504,2022,4
99389,Beauty,Face Cream,13.18,5,12.52,2020-05-17 09:00:47.651180898,2020,5
24758,Groceries,Bread,356.35,25,267.26,2020-07-23 16:21:36.859589930,2020,7
75780,Home Appliances,Air Conditioner,469.36,5,445.89,2020-06-09 11:15:09.109784584,2020,6
13178,Clothing,Jeans,101.6,5,96.52,2022-01-27 08:12:23.732156760,2022,1
41831,Groceries,Olive Oil,322.1,20,257.68,2020-05-09 21:00:14.015053206,2020,5
12176,Toys,Board Game,375.77,50,187.88,2021-04-24 00:54:45.128471320,2021,4
43654,Clothing,Sweater,464.53,15,394.85,2020-08-01 18:15:58.629639240,2020,8
36627,Beauty,Shampoo,326.96,15,277.92,2021-08-10 00:05:58.785362056,2021,8
62550,Clothing,Sneakers,485.44,50,242.72,2024-01-12 05:56:21.365170000,2024,1
54910,Groceries,Pasta,178.89,20,143.11,2020-08-21 11:58:30.303659484,2020,8
68251,Groceries,Milk,181.46,15,154.24,2023-01-03 14:37:54.175966784,2023,1
45422,Toys,Lego Set,276.08,15,234.67,2023-08-11 16:29:05.341292496,2023,8
21984,Electronics,Laptop,197.92,10,178.13,2021-06-01 22:07:07.926291200,2021,6
99312,Toys,Action Figure,10.7,20,8.56,2022-12-22 13:40:09.654814432,2022,12
71386,Groceries,Pasta,368.57,15,313.28,2022-10-21 04:44:58.364910464,2022,10
93291,Clothing,Jacket,378.34,15,321.59,2024-01-30 00:16:37.871788208,2024,1
17135,Toys,Board Game,376.02,10,338.42,2021-06-23 05:43:27.734233064,2021,6
10320,Toys,Board Game,179.06,15,152.2,2021-01-29 03:57:52.930184272,2021,1
31684,Electronics,Smartwatch,265.92,20,212.74,2021-01-31 22:17:02.164547104,2021,1
65913,Groceries,Olive Oil,186.39,5,177.07,2020-09-03 07:53:08.891772644,2020,9
98774,Groceries,Olive Oil,17.86,10,16.07,2024-02-23 21:09:00.981053728,2024,2
31889,Beauty,Face Cream,285.6,50,142.8,2022-01-07 09:45:38.541396312,2022,1
58899,Electronics,Laptop,70.64,20,56.51,2023-05-05 09:24:54.004671680,2023,5
20770,Beauty,Lipstick,49.22,5,46.76,2022-11-05 04:46:05.637165840,2022,11
49321,Beauty,Shampoo,380.19,25,285.14,2021-04-21 06:35:35.894108488,2021,4
95962,Beauty,Face Cream,14.66,5,13.93,2022-05-07 05:10:23.202699200,2022,5
51777,Home Appliances,Washing Machine,479.91,25,359.93,2020-01-03 04:06:28.684142226,2020,1
56250,Beauty,Face Cream,262.48,25,196.86,2021-01-31 17:32:48.647806904,2021,1
83034,Toys,Board Game,491.68,25,368.76,2021-12-12 22:40:34.881910200,2021,12
50130,Clothing,Jeans,38.42,25,28.82,2020-05-25 06:29:48.320788996,2020,5
91931,Toys,Board Game,295.93,5,281.13,2020-04-10 11:10:40.020763042,2020,4
59346,Toys,Doll,181.17,25,135.88,2020-09-07 06:37:39.226576692,2020,9
12537,Groceries,Bread,423.31,10,380.98,2023-04-17 19:48:51.014793664,2023,4
94762,Home Appliances,Air Conditioner,187.0,15,158.95,2022-04-22 00:25:02.413703600,2022,4
25216,Beauty,Perfume,137.64,50,68.82,2023-11-21 22:17:47.012717360,2023,11
94149,Groceries,Bread,430.2,20,344.16,2023-02-07 22:34:13.672463008,2023,2
13009,Electronics,Headphones,193.58,50,96.79,2022-08-08 13:48:56.620814944,2022,8
99904,Electronics,Headphones,18.25,5,17.34,2021-08-23 10:13:17.923695824,2021,8
39327,Groceries,Pasta,201.24,20,160.99,2022-08-27 03:06:07.194393984,2022,8
24209,Clothing,Jeans,330.72,5,314.18,2023-07-21 04:08:32.016610432,2023,7
58443,Groceries,Bread,134.64,20,107.71,2020-07-27 19:50:20.711134180,2020,7
25029,Groceries,Rice,221.67,5,210.59,2022-04-28 17:28:41.982870496,2022,4
77613,Home Appliances,Vacuum Cleaner,37.79,10,34.01,2020-06-24 11:16:16.382039968,2020,6
89443,Electronics,Headphones,298.17,15,253.44,2022-12-22 04:11:42.621334032,2022,12
66997,Electronics,Tablet,380.58,25,285.44,2021-08-05 15:53:01.417077600,2021,8
72559,Beauty,Face Cream,212.52,10,191.27,2021-10-20 15:39:45.362055544,2021,10
74892,Toys,Lego Set,215.91,30,151.14,2023-01-29 06:27:11.352193088,2023,1
80409,Groceries,Pasta,53.26,10,47.93,2024-02-11 01:14:22.392940560,2024,2
18635,Groceries,Rice,108.95,5,103.5,2021-12-27 13:13:15.120685176,2021,12
43065,Clothing,Jeans,85.79,15,72.92,2021-06-25 14:34:09.935115496,2021,6
43783,Electronics,Tablet,246.03,50,123.02,2022-08-14 07:11:28.606280816,2022,8
44152,Clothing,Sneakers,269.34,10,242.41,2020-10-24 15:31:43.244225280,2020,10
68741,Home Appliances,Refrigerator,474.98,10,427.48,2023-11-07 21:57:47.324162992,2023,11
61502,Beauty,Shampoo,45.88,25,34.41,2024-02-16 09:08:27.344926032,2024,2
39092,Clothing,T-Shirt,303.94,15,258.35,2021-10-20 15:39:45.362055544,2021,10
27653,Electronics,Tablet,267.98,25,200.98,2021-08-21 15:35:16.273034000,2021,8
50469,Home Appliances,Vacuum Cleaner,262.95,10,236.66,2023-04-05 23:35:20.010381520,2023,4
96483,Groceries,Bread,437.85,20,350.28,2020-12-14 18:26:04.079937712,2020,12
69754,Home Appliances,Washing Machine,110.71,15,94.1,2020-08-11 10:23:00.949909160,2020,8
39978,Toys,Board Game,29.98,20,23.98,2024-02-20 03:08:44.162989872,2024,2
97592,Clothing,Jeans,339.41,25,254.56,2020-08-25 01:14:33.604983128,2020,8
53169,Electronics,Smartwatch,179.13,25,134.35,2020-02-18 22:47:52.151570205,2020,2
58287,Clothing,Sweater,18.62,20,14.9,2021-01-09 00:46:54.222683624,2021,1
64745,Groceries,Milk,133.17,50,66.58,2022-10-08 08:50:19.776797296,2022,10
15543,Groceries,Rice,161.57,15,137.33,2022-11-07 08:52:34.321308064,2022,11
